proj	ts	deg	stage	art	seq	rid	pass	cls	esc	rat
assistente-pessoal	2026-08-26T13:47:41Z	0	code-review	google-calendar-read-phase-2-consent-credential-revocation	2	R-COH-CONFIG-DANGLING	1	blocking	0	-
assistente-pessoal	2026-08-26T13:47:41Z	0	code-review	google-calendar-read-phase-2-consent-credential-revocation	2	R-COH-DEAD-IMPORT	1	blocking	0	-
assistente-pessoal	2026-08-26T13:47:41Z	0	code-review	google-calendar-read-phase-2-consent-credential-revocation	2	R-COH-REGISTRY-MISSING	1	blocking	0	-
assistente-pessoal	2026-08-26T13:47:41Z	0	code-review	google-calendar-read-phase-2-consent-credential-revocation	2	R-COH-TASK-CONTRADICTION	1	blocking	0	-
assistente-pessoal	2026-08-26T13:47:41Z	0	code-review	google-calendar-read-phase-2-consent-credential-revocation	2	R-L1	1	blocking	0	-
assistente-pessoal	2026-08-26T13:47:41Z	0	code-review	google-calendar-read-phase-2-consent-credential-revocation	2	R-L2	1	blocking	0	-
assistente-pessoal	2026-08-26T13:47:41Z	0	code-review	google-calendar-read-phase-2-consent-credential-revocation	2	R-L3	1	blocking	0	-
assistente-pessoal	2026-08-26T13:47:41Z	0	code-review	google-calendar-read-phase-2-consent-credential-revocation	2	R-S1	1	blocking	0	-
assistente-pessoal	2026-08-26T13:47:41Z	0	code-review	google-calendar-read-phase-2-consent-credential-revocation	2	R-S2	1	blocking	0	-
assistente-pessoal	2026-08-26T13:47:41Z	0	code-review	google-calendar-read-phase-2-consent-credential-revocation	2	R-S3	1	blocking	0	-
assistente-pessoal	2026-08-26T13:47:41Z	0	code-review	google-calendar-read-phase-2-consent-credential-revocation	2	R-SEM	1	blocking	0	-
assistente-pessoal	2026-08-26T13:47:41Z	0	code-review	google-calendar-read-phase-2-consent-credential-revocation	2	R-X	0	blocking	0	-
assistente-pessoal	2026-08-26T13:51:01Z	0	code-review	google-calendar-read-phase-2-consent-credential-revocation	3	arbitration	-	blocking	0	-
assistente-pessoal	2026-08-28T15:54:21Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	1	R-COH-CALLER-DRIFT	1	blocking	0	-
assistente-pessoal	2026-08-28T15:54:21Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	1	R-COH-COMMENT-MISMATCH	0	blocking	0	-
assistente-pessoal	2026-08-28T15:54:21Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	1	R-COH-CONFIG-DANGLING	1	blocking	0	-
assistente-pessoal	2026-08-28T15:54:21Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	1	R-COH-DEAD-IMPORT	1	blocking	0	-
assistente-pessoal	2026-08-28T15:54:21Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	1	R-COH-REGISTRY-MISSING	1	blocking	0	-
assistente-pessoal	2026-08-28T15:54:21Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	1	R-COH-TASK-CONTRADICTION	1	blocking	0	-
assistente-pessoal	2026-08-28T15:54:21Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	1	R-L1	1	blocking	0	-
assistente-pessoal	2026-08-28T15:54:21Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	1	R-L2	0	blocking	0	-
assistente-pessoal	2026-08-28T15:54:21Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	1	R-L3	1	blocking	0	-
assistente-pessoal	2026-08-28T15:54:21Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	1	R-S1	1	blocking	0	-
assistente-pessoal	2026-08-28T15:54:21Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	1	R-S2	1	blocking	0	-
assistente-pessoal	2026-08-28T15:54:21Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	1	R-S3	1	blocking	0	-
assistente-pessoal	2026-08-28T15:54:21Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	1	R-SEM	0	blocking	0	-
assistente-pessoal	2026-08-28T15:54:21Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	1	R-X	0	blocking	0	-
assistente-pessoal	2026-08-28T23:10:42Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	10	R-COH-CALLER-DRIFT	1	blocking	0	-
assistente-pessoal	2026-08-28T23:10:42Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	10	R-COH-CONFIG-DANGLING	1	blocking	0	-
assistente-pessoal	2026-08-28T23:10:42Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	10	R-COH-DEAD-IMPORT	1	blocking	0	-
assistente-pessoal	2026-08-28T23:10:42Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	10	R-COH-REGISTRY-MISSING	1	blocking	0	-
assistente-pessoal	2026-08-28T23:10:42Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	10	R-COH-TASK-CONTRADICTION	1	blocking	0	-
assistente-pessoal	2026-08-28T23:10:42Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	10	R-L1	1	blocking	0	-
assistente-pessoal	2026-08-28T23:10:42Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	10	R-L2	1	blocking	0	-
assistente-pessoal	2026-08-28T23:10:42Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	10	R-L3	1	blocking	0	-
assistente-pessoal	2026-08-28T23:10:42Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	10	R-S1	1	blocking	0	-
assistente-pessoal	2026-08-28T23:10:42Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	10	R-S2	1	blocking	0	-
assistente-pessoal	2026-08-28T23:10:42Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	10	R-S3	1	blocking	0	-
assistente-pessoal	2026-08-28T23:10:42Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	10	R-SEM	1	blocking	0	-
assistente-pessoal	2026-08-28T23:10:42Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	10	R-X	1	blocking	0	-
assistente-pessoal	2026-08-28T16:07:27Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	2	arbitration	-	blocking	0	-
assistente-pessoal	2026-08-28T16:07:27Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	3	arbitration	-	blocking	0	-
assistente-pessoal	2026-08-28T16:07:27Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	4	arbitration	-	blocking	0	-
assistente-pessoal	2026-08-28T16:07:27Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	5	arbitration	-	blocking	0	-
assistente-pessoal	2026-08-28T16:17:23Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	6	R-COH-CALLER-DRIFT	1	blocking	0	-
assistente-pessoal	2026-08-28T16:17:23Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	6	R-COH-CONFIG-DANGLING	1	blocking	0	-
assistente-pessoal	2026-08-28T16:17:23Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	6	R-COH-DEAD-IMPORT	1	blocking	0	-
assistente-pessoal	2026-08-28T16:17:23Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	6	R-COH-REGISTRY-MISSING	1	blocking	0	-
assistente-pessoal	2026-08-28T16:17:23Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	6	R-COH-TASK-CONTRADICTION	1	blocking	0	-
assistente-pessoal	2026-08-28T16:17:23Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	6	R-L1	1	blocking	0	-
assistente-pessoal	2026-08-28T16:17:23Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	6	R-L2	1	blocking	0	-
assistente-pessoal	2026-08-28T16:17:23Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	6	R-L3	1	blocking	0	-
assistente-pessoal	2026-08-28T16:17:23Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	6	R-S1	1	blocking	0	-
assistente-pessoal	2026-08-28T16:17:23Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	6	R-S2	1	blocking	0	-
assistente-pessoal	2026-08-28T16:17:23Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	6	R-S3	1	blocking	0	-
assistente-pessoal	2026-08-28T16:17:23Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	6	R-SEM	0	blocking	0	-
assistente-pessoal	2026-08-28T16:17:23Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	6	R-X	0	blocking	0	-
assistente-pessoal	2026-08-28T16:23:48Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	7	arbitration	-	blocking	0	-
assistente-pessoal	2026-08-28T16:23:48Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	8	arbitration	-	blocking	0	-
assistente-pessoal	2026-08-28T16:31:53Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	9	R-COH-CALLER-DRIFT	1	blocking	0	-
assistente-pessoal	2026-08-28T16:31:53Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	9	R-COH-CONFIG-DANGLING	1	blocking	0	-
assistente-pessoal	2026-08-28T16:31:53Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	9	R-COH-DEAD-IMPORT	1	blocking	0	-
assistente-pessoal	2026-08-28T16:31:53Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	9	R-COH-REGISTRY-MISSING	1	blocking	0	-
assistente-pessoal	2026-08-28T16:31:53Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	9	R-COH-TASK-CONTRADICTION	1	blocking	0	-
assistente-pessoal	2026-08-28T16:31:53Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	9	R-L1	1	blocking	0	-
assistente-pessoal	2026-08-28T16:31:53Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	9	R-L2	1	blocking	0	-
assistente-pessoal	2026-08-28T16:31:53Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	9	R-L3	1	blocking	0	-
assistente-pessoal	2026-08-28T16:31:53Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	9	R-S1	1	blocking	0	-
assistente-pessoal	2026-08-28T16:31:53Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	9	R-S2	1	blocking	0	-
assistente-pessoal	2026-08-28T16:31:53Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	9	R-S3	1	blocking	0	-
assistente-pessoal	2026-08-28T16:31:53Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	9	R-SEM	1	blocking	0	-
assistente-pessoal	2026-08-28T16:31:53Z	0	code-review	google-calendar-read-phase-3-reading-the-calendar	9	R-X	0	blocking	0	-
assistente-pessoal	2026-08-30T19:49:42Z	0	code-review	google-calendar-read-phase-5-consent-made-visible	1	arbitration	-	blocking	0	-
assistente-pessoal	2026-08-30T20:21:20Z	0	code-review	google-calendar-read-phase-5-consent-made-visible	2	R-COH-CALLER-DRIFT	1	blocking	0	-
assistente-pessoal	2026-08-30T20:21:20Z	0	code-review	google-calendar-read-phase-5-consent-made-visible	2	R-COH-CONFIG-DANGLING	1	blocking	0	-
assistente-pessoal	2026-08-30T20:21:20Z	0	code-review	google-calendar-read-phase-5-consent-made-visible	2	R-COH-DEAD-IMPORT	1	blocking	0	-
assistente-pessoal	2026-08-30T20:21:20Z	0	code-review	google-calendar-read-phase-5-consent-made-visible	2	R-COH-REGISTRY-MISSING	1	blocking	0	-
assistente-pessoal	2026-08-30T20:21:20Z	0	code-review	google-calendar-read-phase-5-consent-made-visible	2	R-COH-TASK-CONTRADICTION	1	blocking	0	-
assistente-pessoal	2026-08-30T20:21:20Z	0	code-review	google-calendar-read-phase-5-consent-made-visible	2	R-L1	1	blocking	0	-
assistente-pessoal	2026-08-30T20:21:20Z	0	code-review	google-calendar-read-phase-5-consent-made-visible	2	R-L2	1	blocking	0	-
assistente-pessoal	2026-08-30T20:21:20Z	0	code-review	google-calendar-read-phase-5-consent-made-visible	2	R-L3	1	blocking	0	-
assistente-pessoal	2026-08-30T20:21:20Z	0	code-review	google-calendar-read-phase-5-consent-made-visible	2	R-S1	1	blocking	0	-
assistente-pessoal	2026-08-30T20:21:20Z	0	code-review	google-calendar-read-phase-5-consent-made-visible	2	R-S2	1	blocking	0	-
assistente-pessoal	2026-08-30T20:21:20Z	0	code-review	google-calendar-read-phase-5-consent-made-visible	2	R-S3	1	blocking	0	-
assistente-pessoal	2026-08-30T20:21:20Z	0	code-review	google-calendar-read-phase-5-consent-made-visible	2	R-SEM	1	blocking	0	-
assistente-pessoal	2026-08-30T20:21:20Z	0	code-review	google-calendar-read-phase-5-consent-made-visible	2	R-X	1	blocking	0	-
assistente-pessoal	2026-08-31T12:12:36Z	0	code-review	google-calendar-read-phase-5-consent-made-visible	3	R-COH-CALLER-DRIFT	1	blocking	0	-
assistente-pessoal	2026-08-31T12:12:36Z	0	code-review	google-calendar-read-phase-5-consent-made-visible	3	R-COH-CONFIG-DANGLING	1	blocking	0	-
assistente-pessoal	2026-08-31T12:12:36Z	0	code-review	google-calendar-read-phase-5-consent-made-visible	3	R-COH-DEAD-IMPORT	1	blocking	0	-
assistente-pessoal	2026-08-31T12:12:36Z	0	code-review	google-calendar-read-phase-5-consent-made-visible	3	R-COH-REGISTRY-MISSING	1	blocking	0	-
assistente-pessoal	2026-08-31T12:12:36Z	0	code-review	google-calendar-read-phase-5-consent-made-visible	3	R-COH-SEMANTIC-DEGRADED	1	blocking	0	-
assistente-pessoal	2026-08-31T12:12:36Z	0	code-review	google-calendar-read-phase-5-consent-made-visible	3	R-COH-TASK-CONTRADICTION	1	blocking	0	-
assistente-pessoal	2026-08-31T12:12:36Z	0	code-review	google-calendar-read-phase-5-consent-made-visible	3	R-L1	1	blocking	0	-
assistente-pessoal	2026-08-31T12:12:36Z	0	code-review	google-calendar-read-phase-5-consent-made-visible	3	R-L2	1	blocking	0	-
assistente-pessoal	2026-08-31T12:12:36Z	0	code-review	google-calendar-read-phase-5-consent-made-visible	3	R-L3	0	blocking	0	-
assistente-pessoal	2026-08-31T12:12:36Z	0	code-review	google-calendar-read-phase-5-consent-made-visible	3	R-S1	1	blocking	0	-
assistente-pessoal	2026-08-31T12:12:36Z	0	code-review	google-calendar-read-phase-5-consent-made-visible	3	R-S2	1	blocking	0	-
assistente-pessoal	2026-08-31T12:12:36Z	0	code-review	google-calendar-read-phase-5-consent-made-visible	3	R-S3	1	blocking	0	-
assistente-pessoal	2026-08-31T12:12:36Z	0	code-review	google-calendar-read-phase-5-consent-made-visible	3	R-SEM	1	blocking	0	-
assistente-pessoal	2026-08-31T12:12:36Z	0	code-review	google-calendar-read-phase-5-consent-made-visible	3	R-X	1	blocking	0	-
assistente-pessoal	2026-08-31T13:04:44Z	0	code-review	google-calendar-read-phase-5-consent-made-visible	4	R-COH-CALLER-DRIFT	1	blocking	0	-
assistente-pessoal	2026-08-31T13:04:44Z	0	code-review	google-calendar-read-phase-5-consent-made-visible	4	R-COH-CONFIG-DANGLING	1	blocking	0	-
assistente-pessoal	2026-08-31T13:04:44Z	0	code-review	google-calendar-read-phase-5-consent-made-visible	4	R-COH-DEAD-IMPORT	1	blocking	0	-
assistente-pessoal	2026-08-31T13:04:44Z	0	code-review	google-calendar-read-phase-5-consent-made-visible	4	R-COH-REGISTRY-MISSING	1	blocking	0	-
assistente-pessoal	2026-08-31T13:04:44Z	0	code-review	google-calendar-read-phase-5-consent-made-visible	4	R-COH-SEMANTIC-DEGRADED	1	blocking	0	-
assistente-pessoal	2026-08-31T13:04:44Z	0	code-review	google-calendar-read-phase-5-consent-made-visible	4	R-COH-TASK-CONTRADICTION	1	blocking	0	-
assistente-pessoal	2026-08-31T13:04:44Z	0	code-review	google-calendar-read-phase-5-consent-made-visible	4	R-L1	1	blocking	0	-
assistente-pessoal	2026-08-31T13:04:44Z	0	code-review	google-calendar-read-phase-5-consent-made-visible	4	R-L2	1	blocking	0	-
assistente-pessoal	2026-08-31T13:04:44Z	0	code-review	google-calendar-read-phase-5-consent-made-visible	4	R-L3	1	blocking	0	-
assistente-pessoal	2026-08-31T13:04:44Z	0	code-review	google-calendar-read-phase-5-consent-made-visible	4	R-S1	1	blocking	0	-
assistente-pessoal	2026-08-31T13:04:44Z	0	code-review	google-calendar-read-phase-5-consent-made-visible	4	R-S2	1	blocking	0	-
assistente-pessoal	2026-08-31T13:04:44Z	0	code-review	google-calendar-read-phase-5-consent-made-visible	4	R-S3	1	blocking	0	-
assistente-pessoal	2026-08-31T13:04:44Z	0	code-review	google-calendar-read-phase-5-consent-made-visible	4	R-SEM	1	blocking	0	-
assistente-pessoal	2026-08-31T13:04:44Z	0	code-review	google-calendar-read-phase-5-consent-made-visible	4	R-X	1	blocking	0	-
assistente-pessoal	2026-08-05T03:31:51Z	0	code-review	install-and-quick-capture-phase-1-share-target	1	R-COH-CALLER-DRIFT	1	blocking	0	-
assistente-pessoal	2026-08-05T03:31:51Z	0	code-review	install-and-quick-capture-phase-1-share-target	1	R-COH-CONFIG-DANGLING	1	blocking	0	-
assistente-pessoal	2026-08-05T03:31:51Z	0	code-review	install-and-quick-capture-phase-1-share-target	1	R-COH-DEAD-IMPORT	1	blocking	0	-
assistente-pessoal	2026-08-05T03:31:51Z	0	code-review	install-and-quick-capture-phase-1-share-target	1	R-COH-REGISTRY-MISSING	1	blocking	0	-
assistente-pessoal	2026-08-05T03:31:51Z	0	code-review	install-and-quick-capture-phase-1-share-target	1	R-COH-TASK-CONTRADICTION	1	blocking	0	-
assistente-pessoal	2026-08-05T03:31:51Z	0	code-review	install-and-quick-capture-phase-1-share-target	1	R-L1	1	blocking	0	-
assistente-pessoal	2026-08-05T03:31:51Z	0	code-review	install-and-quick-capture-phase-1-share-target	1	R-L2	1	blocking	0	-
assistente-pessoal	2026-08-05T03:31:51Z	0	code-review	install-and-quick-capture-phase-1-share-target	1	R-L3	1	blocking	0	-
assistente-pessoal	2026-08-05T03:31:51Z	0	code-review	install-and-quick-capture-phase-1-share-target	1	R-S1	1	blocking	0	-
assistente-pessoal	2026-08-05T03:31:51Z	0	code-review	install-and-quick-capture-phase-1-share-target	1	R-S2	1	blocking	0	-
assistente-pessoal	2026-08-05T03:31:51Z	0	code-review	install-and-quick-capture-phase-1-share-target	1	R-S3	1	blocking	0	-
assistente-pessoal	2026-08-05T03:31:51Z	0	code-review	install-and-quick-capture-phase-1-share-target	1	R-SEM	1	blocking	0	-
assistente-pessoal	2026-08-05T03:31:51Z	0	code-review	install-and-quick-capture-phase-1-share-target	1	R-X	1	blocking	0	-
assistente-pessoal	2026-08-11T14:50:36Z	0	code-review	install-and-quick-capture-phase-2-durable-token	1	R-COH-CALLER-DRIFT	1	blocking	0	-
assistente-pessoal	2026-08-11T14:50:36Z	0	code-review	install-and-quick-capture-phase-2-durable-token	1	R-COH-CONFIG-DANGLING	1	blocking	0	-
assistente-pessoal	2026-08-11T14:50:36Z	0	code-review	install-and-quick-capture-phase-2-durable-token	1	R-COH-DEAD-IMPORT	1	blocking	0	-
assistente-pessoal	2026-08-11T14:50:36Z	0	code-review	install-and-quick-capture-phase-2-durable-token	1	R-COH-REGISTRY-MISSING	1	blocking	0	-
assistente-pessoal	2026-08-11T14:50:36Z	0	code-review	install-and-quick-capture-phase-2-durable-token	1	R-COH-TASK-CONTRADICTION	1	blocking	0	-
assistente-pessoal	2026-08-11T14:50:36Z	0	code-review	install-and-quick-capture-phase-2-durable-token	1	R-L1	1	blocking	0	-
assistente-pessoal	2026-08-11T14:50:36Z	0	code-review	install-and-quick-capture-phase-2-durable-token	1	R-L2	1	blocking	0	-
assistente-pessoal	2026-08-11T14:50:36Z	0	code-review	install-and-quick-capture-phase-2-durable-token	1	R-L3	1	blocking	0	-
assistente-pessoal	2026-08-11T14:50:36Z	0	code-review	install-and-quick-capture-phase-2-durable-token	1	R-S1	1	blocking	0	-
assistente-pessoal	2026-08-11T14:50:36Z	0	code-review	install-and-quick-capture-phase-2-durable-token	1	R-S2	1	blocking	0	-
assistente-pessoal	2026-08-11T14:50:36Z	0	code-review	install-and-quick-capture-phase-2-durable-token	1	R-S3	1	blocking	0	-
assistente-pessoal	2026-08-11T14:50:36Z	0	code-review	install-and-quick-capture-phase-2-durable-token	1	R-SEM	1	blocking	0	-
assistente-pessoal	2026-08-11T14:50:36Z	0	code-review	install-and-quick-capture-phase-2-durable-token	1	R-X	1	blocking	0	-
assistente-pessoal	2026-08-05T04:38:28Z	0	code-review	install-and-quick-capture-phase-3-shortcut-and-focused-capture	1	R-COH-CALLER-DRIFT	1	blocking	0	-
assistente-pessoal	2026-08-05T04:38:28Z	0	code-review	install-and-quick-capture-phase-3-shortcut-and-focused-capture	1	R-COH-CONFIG-DANGLING	1	blocking	0	-
assistente-pessoal	2026-08-05T04:38:28Z	0	code-review	install-and-quick-capture-phase-3-shortcut-and-focused-capture	1	R-COH-DEAD-IMPORT	1	blocking	0	-
assistente-pessoal	2026-08-05T04:38:28Z	0	code-review	install-and-quick-capture-phase-3-shortcut-and-focused-capture	1	R-COH-REGISTRY-MISSING	1	blocking	0	-
assistente-pessoal	2026-08-05T04:38:28Z	0	code-review	install-and-quick-capture-phase-3-shortcut-and-focused-capture	1	R-COH-TASK-CONTRADICTION	1	blocking	0	-
assistente-pessoal	2026-08-05T04:38:28Z	0	code-review	install-and-quick-capture-phase-3-shortcut-and-focused-capture	1	R-L1	1	blocking	0	-
assistente-pessoal	2026-08-05T04:38:28Z	0	code-review	install-and-quick-capture-phase-3-shortcut-and-focused-capture	1	R-L2	1	blocking	0	-
assistente-pessoal	2026-08-05T04:38:28Z	0	code-review	install-and-quick-capture-phase-3-shortcut-and-focused-capture	1	R-L3	1	blocking	0	-
assistente-pessoal	2026-08-05T04:38:28Z	0	code-review	install-and-quick-capture-phase-3-shortcut-and-focused-capture	1	R-S1	1	blocking	0	-
assistente-pessoal	2026-08-05T04:38:28Z	0	code-review	install-and-quick-capture-phase-3-shortcut-and-focused-capture	1	R-S2	1	blocking	0	-
assistente-pessoal	2026-08-05T04:38:28Z	0	code-review	install-and-quick-capture-phase-3-shortcut-and-focused-capture	1	R-S3	1	blocking	0	-
assistente-pessoal	2026-08-05T04:38:28Z	0	code-review	install-and-quick-capture-phase-3-shortcut-and-focused-capture	1	R-SEM	1	blocking	0	-
assistente-pessoal	2026-08-05T04:38:28Z	0	code-review	install-and-quick-capture-phase-3-shortcut-and-focused-capture	1	R-X	1	blocking	0	-
assistente-pessoal	2026-08-05T14:54:33Z	0	code-review	install-and-quick-capture-phase-4-network-honesty	1	R-COH-CALLER-DRIFT	1	blocking	0	-
assistente-pessoal	2026-08-05T14:54:33Z	0	code-review	install-and-quick-capture-phase-4-network-honesty	1	R-COH-CONFIG-DANGLING	1	blocking	0	-
assistente-pessoal	2026-08-05T14:54:33Z	0	code-review	install-and-quick-capture-phase-4-network-honesty	1	R-COH-DEAD-IMPORT	1	blocking	0	-
assistente-pessoal	2026-08-05T14:54:33Z	0	code-review	install-and-quick-capture-phase-4-network-honesty	1	R-COH-REGISTRY-MISSING	1	blocking	0	-
assistente-pessoal	2026-08-05T14:54:33Z	0	code-review	install-and-quick-capture-phase-4-network-honesty	1	R-COH-TASK-CONTRADICTION	1	blocking	0	-
assistente-pessoal	2026-08-05T14:54:33Z	0	code-review	install-and-quick-capture-phase-4-network-honesty	1	R-L1	1	blocking	0	-
assistente-pessoal	2026-08-05T14:54:33Z	0	code-review	install-and-quick-capture-phase-4-network-honesty	1	R-L2	1	blocking	0	-
assistente-pessoal	2026-08-05T14:54:33Z	0	code-review	install-and-quick-capture-phase-4-network-honesty	1	R-L3	1	blocking	0	-
