proj	ts	deg	stage	art	seq	rid	pass	cls	esc	rat
assistente-pessoal	2026-09-07T20:25:48Z	0	code-review	push-channel-proven-phase-1-push-send-spike	1	R-S2	1	blocking	0	-
assistente-pessoal	2026-09-07T20:25:48Z	0	code-review	push-channel-proven-phase-1-push-send-spike	1	R-S3	1	blocking	0	-
assistente-pessoal	2026-09-07T20:25:48Z	0	code-review	push-channel-proven-phase-1-push-send-spike	1	R-SEM	0	blocking	0	-
assistente-pessoal	2026-09-07T20:25:48Z	0	code-review	push-channel-proven-phase-1-push-send-spike	1	R-X	1	blocking	0	-
assistente-pessoal	2026-09-07T20:31:55Z	0	code-review	push-channel-proven-phase-1-push-send-spike	2	R-COH-CALLER-DRIFT	1	blocking	0	-
assistente-pessoal	2026-09-07T20:31:55Z	0	code-review	push-channel-proven-phase-1-push-send-spike	2	R-COH-CONFIG-DANGLING	1	blocking	0	-
assistente-pessoal	2026-09-07T20:31:55Z	0	code-review	push-channel-proven-phase-1-push-send-spike	2	R-COH-DEAD-IMPORT	1	blocking	0	-
assistente-pessoal	2026-09-07T20:31:55Z	0	code-review	push-channel-proven-phase-1-push-send-spike	2	R-COH-OTHER-INTERNAL-CONTRADICTION	1	blocking	0	-
assistente-pessoal	2026-09-07T20:31:55Z	0	code-review	push-channel-proven-phase-1-push-send-spike	2	R-COH-REGISTRY-MISSING	1	blocking	0	-
assistente-pessoal	2026-09-07T20:31:55Z	0	code-review	push-channel-proven-phase-1-push-send-spike	2	R-COH-TASK-CONTRADICTION	1	blocking	0	-
assistente-pessoal	2026-09-07T20:31:55Z	0	code-review	push-channel-proven-phase-1-push-send-spike	2	R-L1	1	blocking	0	-
assistente-pessoal	2026-09-07T20:31:55Z	0	code-review	push-channel-proven-phase-1-push-send-spike	2	R-L2	1	blocking	0	-
assistente-pessoal	2026-09-07T20:31:55Z	0	code-review	push-channel-proven-phase-1-push-send-spike	2	R-L3	1	blocking	0	-
assistente-pessoal	2026-09-07T20:31:55Z	0	code-review	push-channel-proven-phase-1-push-send-spike	2	R-S1	1	blocking	0	-
assistente-pessoal	2026-09-07T20:31:55Z	0	code-review	push-channel-proven-phase-1-push-send-spike	2	R-S2	1	blocking	0	-
assistente-pessoal	2026-09-07T20:31:55Z	0	code-review	push-channel-proven-phase-1-push-send-spike	2	R-S3	1	blocking	0	-
assistente-pessoal	2026-09-07T20:31:55Z	0	code-review	push-channel-proven-phase-1-push-send-spike	2	R-SEM	1	blocking	0	-
assistente-pessoal	2026-09-07T20:31:55Z	0	code-review	push-channel-proven-phase-1-push-send-spike	2	R-X	1	blocking	0	-
assistente-pessoal	2026-09-07T21:38:43Z	0	code-review	push-channel-proven-phase-2-subscription-lifecycle	1	R-COH-CALLER-DRIFT	1	blocking	0	-
assistente-pessoal	2026-09-07T21:38:43Z	0	code-review	push-channel-proven-phase-2-subscription-lifecycle	1	R-COH-CONFIG-DANGLING	1	blocking	0	-
assistente-pessoal	2026-09-07T21:38:43Z	0	code-review	push-channel-proven-phase-2-subscription-lifecycle	1	R-COH-DEAD-IMPORT	1	blocking	0	-
assistente-pessoal	2026-09-07T21:38:43Z	0	code-review	push-channel-proven-phase-2-subscription-lifecycle	1	R-COH-REGISTRY-MISSING	1	blocking	0	-
assistente-pessoal	2026-09-07T21:38:43Z	0	code-review	push-channel-proven-phase-2-subscription-lifecycle	1	R-COH-TASK-CONTRADICTION	1	blocking	0	-
assistente-pessoal	2026-09-07T21:38:43Z	0	code-review	push-channel-proven-phase-2-subscription-lifecycle	1	R-L1	1	blocking	0	-
assistente-pessoal	2026-09-07T21:38:43Z	0	code-review	push-channel-proven-phase-2-subscription-lifecycle	1	R-L2	1	blocking	0	-
assistente-pessoal	2026-09-07T21:38:43Z	0	code-review	push-channel-proven-phase-2-subscription-lifecycle	1	R-L3	1	blocking	0	-
assistente-pessoal	2026-09-07T21:38:43Z	0	code-review	push-channel-proven-phase-2-subscription-lifecycle	1	R-S1	1	blocking	0	-
assistente-pessoal	2026-09-07T21:38:43Z	0	code-review	push-channel-proven-phase-2-subscription-lifecycle	1	R-S2	1	blocking	0	-
assistente-pessoal	2026-09-07T21:38:43Z	0	code-review	push-channel-proven-phase-2-subscription-lifecycle	1	R-S3	1	blocking	0	-
assistente-pessoal	2026-09-07T21:38:43Z	0	code-review	push-channel-proven-phase-2-subscription-lifecycle	1	R-SEM	1	blocking	0	-
assistente-pessoal	2026-09-07T21:38:43Z	0	code-review	push-channel-proven-phase-2-subscription-lifecycle	1	R-X	1	blocking	0	-
assistente-pessoal	2026-09-07T23:08:54Z	0	code-review	push-channel-proven-phase-3-cron-heartbeat	1	R-COH-CALLER-DRIFT	1	blocking	0	-
assistente-pessoal	2026-09-07T23:08:54Z	0	code-review	push-channel-proven-phase-3-cron-heartbeat	1	R-COH-CONFIG-DANGLING	1	blocking	0	-
assistente-pessoal	2026-09-07T23:08:54Z	0	code-review	push-channel-proven-phase-3-cron-heartbeat	1	R-COH-DEAD-IMPORT	1	blocking	0	-
assistente-pessoal	2026-09-07T23:08:54Z	0	code-review	push-channel-proven-phase-3-cron-heartbeat	1	R-COH-REGISTRY-MISSING	1	blocking	0	-
assistente-pessoal	2026-09-07T23:08:54Z	0	code-review	push-channel-proven-phase-3-cron-heartbeat	1	R-COH-TASK-CONTRADICTION	1	blocking	0	-
assistente-pessoal	2026-09-07T23:08:54Z	0	code-review	push-channel-proven-phase-3-cron-heartbeat	1	R-L1	1	blocking	0	-
assistente-pessoal	2026-09-07T23:08:54Z	0	code-review	push-channel-proven-phase-3-cron-heartbeat	1	R-L2	1	blocking	0	-
assistente-pessoal	2026-09-07T23:08:54Z	0	code-review	push-channel-proven-phase-3-cron-heartbeat	1	R-L3	1	blocking	0	-
assistente-pessoal	2026-09-07T23:08:54Z	0	code-review	push-channel-proven-phase-3-cron-heartbeat	1	R-S1	1	blocking	0	-
assistente-pessoal	2026-09-07T23:08:54Z	0	code-review	push-channel-proven-phase-3-cron-heartbeat	1	R-S2	1	blocking	0	-
assistente-pessoal	2026-09-07T23:08:54Z	0	code-review	push-channel-proven-phase-3-cron-heartbeat	1	R-S3	1	blocking	0	-
assistente-pessoal	2026-09-07T23:08:54Z	0	code-review	push-channel-proven-phase-3-cron-heartbeat	1	R-SEM	1	blocking	0	-
assistente-pessoal	2026-09-07T23:08:54Z	0	code-review	push-channel-proven-phase-3-cron-heartbeat	1	R-X	1	blocking	0	-
assistente-pessoal	2026-09-08T00:31:27Z	0	code-review	push-channel-proven-phase-4-notifications-settings	1	R-COH-CALLER-DRIFT	1	blocking	0	-
assistente-pessoal	2026-09-08T00:31:27Z	0	code-review	push-channel-proven-phase-4-notifications-settings	1	R-COH-COMMENT-MISMATCH	0	blocking	0	-
assistente-pessoal	2026-09-08T00:31:27Z	0	code-review	push-channel-proven-phase-4-notifications-settings	1	R-COH-CONFIG-DANGLING	1	blocking	0	-
assistente-pessoal	2026-09-08T00:31:27Z	0	code-review	push-channel-proven-phase-4-notifications-settings	1	R-COH-DEAD-IMPORT	1	blocking	0	-
assistente-pessoal	2026-09-08T00:31:27Z	0	code-review	push-channel-proven-phase-4-notifications-settings	1	R-COH-OTHER-INTERNAL-CONTRADICTION	0	blocking	0	-
assistente-pessoal	2026-09-08T00:31:27Z	0	code-review	push-channel-proven-phase-4-notifications-settings	1	R-COH-REGISTRY-MISSING	1	blocking	0	-
assistente-pessoal	2026-09-08T00:31:27Z	0	code-review	push-channel-proven-phase-4-notifications-settings	1	R-COH-TASK-CONTRADICTION	1	blocking	0	-
assistente-pessoal	2026-09-08T00:31:27Z	0	code-review	push-channel-proven-phase-4-notifications-settings	1	R-L1	1	blocking	0	-
assistente-pessoal	2026-09-08T00:31:27Z	0	code-review	push-channel-proven-phase-4-notifications-settings	1	R-L2	1	blocking	0	-
assistente-pessoal	2026-09-08T00:31:27Z	0	code-review	push-channel-proven-phase-4-notifications-settings	1	R-L3	1	blocking	0	-
assistente-pessoal	2026-09-08T00:31:27Z	0	code-review	push-channel-proven-phase-4-notifications-settings	1	R-S1	1	blocking	0	-
assistente-pessoal	2026-09-08T00:31:27Z	0	code-review	push-channel-proven-phase-4-notifications-settings	1	R-S2	1	blocking	0	-
assistente-pessoal	2026-09-08T00:31:27Z	0	code-review	push-channel-proven-phase-4-notifications-settings	1	R-S3	1	blocking	0	-
assistente-pessoal	2026-09-08T00:31:27Z	0	code-review	push-channel-proven-phase-4-notifications-settings	1	R-SEM	0	blocking	0	-
assistente-pessoal	2026-09-08T00:31:27Z	0	code-review	push-channel-proven-phase-4-notifications-settings	1	R-X	1	blocking	0	-
assistente-pessoal	2026-09-08T00:44:11Z	0	code-review	push-channel-proven-phase-4-notifications-settings	2	R-COH-CALLER-DRIFT	1	blocking	0	-
assistente-pessoal	2026-09-08T00:44:11Z	0	code-review	push-channel-proven-phase-4-notifications-settings	2	R-COH-COMMENT-MISMATCH	1	blocking	0	-
assistente-pessoal	2026-09-08T00:44:11Z	0	code-review	push-channel-proven-phase-4-notifications-settings	2	R-COH-CONFIG-DANGLING	1	blocking	0	-
assistente-pessoal	2026-09-08T00:44:11Z	0	code-review	push-channel-proven-phase-4-notifications-settings	2	R-COH-DEAD-IMPORT	1	blocking	0	-
assistente-pessoal	2026-09-08T00:44:11Z	0	code-review	push-channel-proven-phase-4-notifications-settings	2	R-COH-DS-REUSE	1	blocking	0	-
assistente-pessoal	2026-09-08T00:44:11Z	0	code-review	push-channel-proven-phase-4-notifications-settings	2	R-COH-OTHER-INTERNAL-CONTRADICTION	1	blocking	0	-
assistente-pessoal	2026-09-08T00:44:11Z	0	code-review	push-channel-proven-phase-4-notifications-settings	2	R-COH-REGISTRY-MISSING	1	blocking	0	-
assistente-pessoal	2026-09-08T00:44:11Z	0	code-review	push-channel-proven-phase-4-notifications-settings	2	R-COH-TASK-CONTRADICTION	1	blocking	0	-
assistente-pessoal	2026-09-08T00:44:11Z	0	code-review	push-channel-proven-phase-4-notifications-settings	2	R-L1	1	blocking	0	-
assistente-pessoal	2026-09-08T00:44:11Z	0	code-review	push-channel-proven-phase-4-notifications-settings	2	R-L2	1	blocking	0	-
assistente-pessoal	2026-09-08T00:44:11Z	0	code-review	push-channel-proven-phase-4-notifications-settings	2	R-L3	1	blocking	0	-
assistente-pessoal	2026-09-08T00:44:11Z	0	code-review	push-channel-proven-phase-4-notifications-settings	2	R-S1	1	blocking	0	-
assistente-pessoal	2026-09-08T00:44:11Z	0	code-review	push-channel-proven-phase-4-notifications-settings	2	R-S2	1	blocking	0	-
assistente-pessoal	2026-09-08T00:44:11Z	0	code-review	push-channel-proven-phase-4-notifications-settings	2	R-S3	1	blocking	0	-
assistente-pessoal	2026-09-08T00:44:11Z	0	code-review	push-channel-proven-phase-4-notifications-settings	2	R-SEM	1	blocking	0	-
assistente-pessoal	2026-09-08T00:44:11Z	0	code-review	push-channel-proven-phase-4-notifications-settings	2	R-X	1	blocking	0	-
assistente-pessoal	2026-09-08T01:51:53Z	0	code-review	push-channel-proven-phase-4-notifications-settings	3	R-COH-CALLER-DRIFT	1	blocking	0	-
assistente-pessoal	2026-09-08T01:51:53Z	0	code-review	push-channel-proven-phase-4-notifications-settings	3	R-COH-CONFIG-DANGLING	1	blocking	0	-
assistente-pessoal	2026-09-08T01:51:53Z	0	code-review	push-channel-proven-phase-4-notifications-settings	3	R-COH-DEAD-IMPORT	1	blocking	0	-
assistente-pessoal	2026-09-08T01:51:53Z	0	code-review	push-channel-proven-phase-4-notifications-settings	3	R-COH-DS-REUSE	1	blocking	0	-
assistente-pessoal	2026-09-08T01:51:53Z	0	code-review	push-channel-proven-phase-4-notifications-settings	3	R-COH-REGISTRY-MISSING	1	blocking	0	-
assistente-pessoal	2026-09-08T01:51:53Z	0	code-review	push-channel-proven-phase-4-notifications-settings	3	R-COH-TASK-CONTRADICTION	1	blocking	0	-
assistente-pessoal	2026-09-08T01:51:53Z	0	code-review	push-channel-proven-phase-4-notifications-settings	3	R-L1	1	blocking	0	-
assistente-pessoal	2026-09-08T01:51:53Z	0	code-review	push-channel-proven-phase-4-notifications-settings	3	R-L2	1	blocking	0	-
assistente-pessoal	2026-09-08T01:51:53Z	0	code-review	push-channel-proven-phase-4-notifications-settings	3	R-L3	1	blocking	0	-
assistente-pessoal	2026-09-08T01:51:53Z	0	code-review	push-channel-proven-phase-4-notifications-settings	3	R-S1	1	blocking	0	-
assistente-pessoal	2026-09-08T01:51:53Z	0	code-review	push-channel-proven-phase-4-notifications-settings	3	R-S2	1	blocking	0	-
assistente-pessoal	2026-09-08T01:51:53Z	0	code-review	push-channel-proven-phase-4-notifications-settings	3	R-S3	1	blocking	0	-
assistente-pessoal	2026-09-08T01:51:53Z	0	code-review	push-channel-proven-phase-4-notifications-settings	3	R-SEM	1	blocking	0	-
assistente-pessoal	2026-09-08T01:51:53Z	0	code-review	push-channel-proven-phase-4-notifications-settings	3	R-X	1	blocking	0	-
assistente-pessoal	2026-09-09T22:36:56Z	0	code-review	reminders-phase-1-reminder-api-and-the-time-contract	1	R-COH-CALLER-DRIFT	1	blocking	0	-
assistente-pessoal	2026-09-09T22:36:56Z	0	code-review	reminders-phase-1-reminder-api-and-the-time-contract	1	R-COH-CONFIG-DANGLING	1	blocking	0	-
assistente-pessoal	2026-09-09T22:36:56Z	0	code-review	reminders-phase-1-reminder-api-and-the-time-contract	1	R-COH-DEAD-IMPORT	1	blocking	0	-
assistente-pessoal	2026-09-09T22:36:56Z	0	code-review	reminders-phase-1-reminder-api-and-the-time-contract	1	R-COH-REGISTRY-MISSING	1	blocking	0	-
assistente-pessoal	2026-09-09T22:36:56Z	0	code-review	reminders-phase-1-reminder-api-and-the-time-contract	1	R-COH-TASK-CONTRADICTION	1	blocking	0	-
assistente-pessoal	2026-09-09T22:36:56Z	0	code-review	reminders-phase-1-reminder-api-and-the-time-contract	1	R-L1	1	blocking	0	-
assistente-pessoal	2026-09-09T22:36:56Z	0	code-review	reminders-phase-1-reminder-api-and-the-time-contract	1	R-L2	1	blocking	0	-
assistente-pessoal	2026-09-09T22:36:56Z	0	code-review	reminders-phase-1-reminder-api-and-the-time-contract	1	R-L3	1	blocking	0	-
assistente-pessoal	2026-09-09T22:36:56Z	0	code-review	reminders-phase-1-reminder-api-and-the-time-contract	1	R-S1	1	blocking	0	-
assistente-pessoal	2026-09-09T22:36:56Z	0	code-review	reminders-phase-1-reminder-api-and-the-time-contract	1	R-S2	1	blocking	0	-
assistente-pessoal	2026-09-09T22:36:56Z	0	code-review	reminders-phase-1-reminder-api-and-the-time-contract	1	R-S3	1	blocking	0	-
